book_id,book_title
363168,Nightblood
52220686,"Stamped: Racism, Antiracism, and You"
323103,The Stories of Richard Bausch
2295674,A Cool Million
1270615,Buffy the Vampire Slayer: The Long Way Home
9408584,An Offer From a Gentleman
17910054,The Sixth Extinction: An Unnatural History
17407748,The Longest Ride
30288282,The Immortalists
43381002,Cold Waters
12667194,Accordance
92555,The Pesthouse
63038,The Man Who Laughs
17402288,Dept. of Speculation
23279048,MARS
7821828,The Hare With Amber Eyes: A Family's Century of Art and Loss
35721089,Beautiful Boy: A Father's Journey Through His Son's Addiction
61192830,The Confidante: The Untold Story of the Woman Who Helped Win WWII and Shape Modern America
57859,365 Tao: Daily Meditations
12360292,Some Time Never: A Fable for Supermen
39943621,Fire & Blood
518272,Lady with a Spear
454236,Miracle in the Andes
20759641,Endless Knight
111126,"Hateship, Friendship, Courtship, Loveship, Marriage: Stories"
1420,Hamlet
20803953,Bully
18071296,Willing Captive
12578077,Obsidian
5428887,The Fur Person
4701,A Spot of Bother
8475505,Rebel Belle
34494,The Wee Free Men
41723459,Thin Air
8803932,If I Die
281433,Tick Tock
84135,Sins of the Night
246938,The Year of Yes
32703696,The Gray House
201050822,The Dragon Storm: Abracadabra
35820656,Only Human
398323,Out Stealing Horses
15779,Sideways Stories from Wayside School
867041,"Rue Ordener, Rue Labat"
23125266,I Let You Go
2239431,Stealing Athena
979581,Die Astronauten
40969531,A Winter's Promise
93727,Project Princess
1044175,La reina estrangulada
6690798,The Passage
22582,"Lies, Inc."
29638166,From Sand and Ash
17404078,"The Disaster Artist: My Life Inside The Room, the Greatest Bad Movie Ever Made"
2246833,Stop in the Name of Pants!
238360,Megan Meade's Guide to the McGowan Boys
73931,Hood
15858248,Wallbanger
19346451,The Revenge of Seven
515885,But Not the Hippopotamus
6396579,The Golden Mean
118841,The One from the Other
58275819,Quantum Energetics and Spirituality Volume 1: Aligning with Universal Consciousness
97412,On the Shortness of Life: Life Is Long if You Know How to Use It
18414,Utopia
184591,The Innocence of Father Brown
22571275,All Fall Down
470587,Before Women Had Wings
59647,The Best of Myles
62033,Rumo & His Miraculous Adventures
762064,Betrayal in Death
50466,"Burning in Water, Drowning in Flame"
47626,Shade's Children
51433,The Rebels of Ireland
4554304,Galway Bay
21685,A Drink Before the War
40470,Cities of the Plain
345627,Vampire Academy
64410,Galileo
6609581,The Gladiator
27333,Silent Spring
6584188,It's Not Summer Without You
171625,Bomber
4268,How to Be Good
4985,Welcome to the Monkey House
30071,"The Walking Dead, Book One"
55622519,The Assassin's Betrayal
52970952,Blonde Roots
651132,The White Feather
12853168,Sliding on the Snow Stone
18353714,The Target
3261300,Gilding Lily
10911,Second Glance
6186357,The Maze Runner
15839976,Red Rising
3090109,How to Be an Explorer of the World: Portable Life Museum
35260723,Why We Never Repeat Jokes?
1031729,The Best Ghost Stories of H. Russell Wakefield
566328,The Betrothed
13641208,Tenth of December
254316,Cancer Ward
40159,The King of Attolia
12609,"The Spirit Catches You and You Fall Down: A Hmong Child, Her American Doctors, and the Collision of Two Cultures"
11387515,Wonder
393137,Mystery on Maui
27265224,Mindfulness Living in the Moment - Living in the Breath
4214,Life of Pi
619825,Down Among the Women
146064,Jesus Land: A Memoir
23215490,"13 Things Mentally Strong People Don't Do: Take Back Your Power, Embrace Change, Face Your Fears, and Train Your Brain for Happiness and Success"
481462,The Howling
49259788,The Summer of Broken Rules
2046788,Jerusalem Interlude
6905534,Raised by Wolves
32628,The Great and Secret Show
35964227,Her Rule Would Always Last
34301,Echoes
18081809,Landline
149302,Silverthorn
255374,Count Magnus and Other Ghost Stories
815150,The Highlander's Touch
23754,"The Sandman, Vol. 1: Preludes & Nocturnes"
6765788,The Last Stormlord
24813,The Calvin and Hobbes Tenth Anniversary Book
7243142,Keys to the Demon Prison
2584437,"My Heart Glow: Alice Cogswell, Thomas Gallaudet, and the Birth of American Sign Language"
19054212,Running Barefoot
65149849,"Diplomats & Admirals: From Failed Negotiations and Tragic Misjudgments to Powerful Leaders and Heroic Deeds, the Untold Story of the Pacific War from Pearl Harbor to Midway"
6943146,Nine Lives: In Search of the Sacred in Modern India
6574102,Heist Society
92504,Solar Lottery
150236,The Dream Songs
55711617,My Heart Is a Chainsaw
36036120,The Different Kinds Of Monsters: A Psychological and Supernatural Horror Novel
456057,Showdown
74406,Fifth Business
54183020,Death Leaves a Shadow
1662396,Mockingbird
15154,The Collectors
1059967,Kaas
8269450,Darkest Powers Trilogy
31340,Lasher
7315153,Pray for Silence
2550219,The Singing
501964,"Wildmen, Wobblies & Whistle Punks: Stewart Holbrook's Lowbrow Northwest"
37903770,Norse Mythology
65091,The Frog Princess
2539499,Gift
40158,The Queen of Attolia
844422,"Battle Angel Alita, Vol. 1"
77564,Endymion
6341199,"1001 Arabian Nights: The Adventures of Sinbad, Vol. 1: Eyes of Fire"
12274,Saint Joan
7046495,Lover Mine
136978,"Don't Bite the Hook: Finding Freedom from Anger, Resentment, and Other Destructive Emotions"
112754,Kiss of the Highlander
478951,The Bonehunters
358846,Death and the Dervish
57819305,The Brothers Silver
179264,The Madonnas of Leningrad
18373,Flowers for Algernon
10031,The Wall
32257,The Sinner
7968243,Cleopatra: A Life
131123,The Austere Academy
261004,Eyeless in Gaza
329866,The Dream of a Ridiculous Man
103345,If Nobody Speaks Of Remarkable Things
33967732,I Have Never
6368611,Darkest Mercy
151374,So Long a Letter
7244,The Poisonwood Bible
21277,Already Dead
13153370,My Policeman
2851647,"Powers, Vol. 1: Who Killed Retro Girl?"
169649,Daughter of Persia: A Woman's Journey from Her Father's Harem Through the Islamic Revolution
44312,Alphabet Weekends
29408433,A Little Life
4364,Maximum City: Bombay Lost and Found
15997,Paradise Lost
8428069,The Lying Game
11187861,The Years Distilled: Verses
7869,The Bourne Identity
10,Harry Potter Collection
199549,Dersu Uzala
104217,The House Next Door
18498569,The Miniaturist
1055914,"Living My Life, Vol. 1"
154487,The Death of Ahasuerus
33375622,Her Body and Other Parties: Stories
69759,Bomarzo
345279,The Song of the Bird
2211221,Nothing to Lose
5633667,The Kissing Bug
6613956,The Solitude of Prime Numbers
47632,Born in Blood and Fire: A Concise History of Latin America
88043,Mother
76834,"The Inklings: C.S. Lewis, J.R.R. Tolkien, Charles Williams, and Their Friends"
11127,The Chronicles of Narnia
34503,The Last Hero
67482,The Third Wave
475166,Best Of Ruskin Bond
27237358,Making Faces
121406,Skylark
16100976,The Hidden Kingdom
50544,"'night, Mother"
107174,Catwoman: Selina's Big Score
23203252,A Shadow Bright and Burning
672222,"Pale Horse, Pale Rider"
36626748,The Last Time I Lied
13707738,Boomerang: Travels in the New Third World
113441,The Day of the Locust
107103,Batman in the Seventies
290767,Eleni
13707720,Leave It to Psmith
6060763,Optimal Edge
36492488,We Hunt the Flame
5587960,The Thing Around Your Neck
8709640,Seizure
563322,Twelve
220969,Die Trying
149196,Eva Luna
4980,Breakfast of Champions
351461,The Changeover
825377,The Dot
588747,Lady Audley's Secret
63264104,Riding the Devil
688191,Everlost
5277251,Lark & Termite
7137327,Enclave
8574333,Please Look After Mom
7588,A Portrait of the Artist as a Young Man
1900124,Uncle Montague's Tales of Terror
176521,The Book of Night with Moon
58884235,SOME ANIMALS
1061,Trevanian: Four Complete Novels: The Eiger Sanction / The Loo Sanction / The Main / Shibumi
544424,Leaving Paradise
6632372,Parrot and Olivier in America
91261,Acquiring Genomes: A Theory Of The Origin Of Species
131359,Death on the Nile
2202049,"Such a Pretty Fat: One Narcissist's Quest to Discover If Her Life Makes Her Ass Look Big, or Why Pie Is Not the Answer"
18089551,"Tall, Tatted and Tempting"
31242,Bleak House
23398806,Eeny Meeny
7069,The World According to Garp
149621,Ice Station Zebra
3055640,Forward to Camelot
12223880,Vindima
190128604,Sown in Tears: A Historical Novel of Love and Struggle
149055,Tales from the White Hart
238137,Purity in Death
60746476,Financial Feminist: Overcome the Patriarchy's Bullsh*t to Master Your Money and Build a Life You Love
47956,Daughter of the Blood
43916,Magician
5646082,Moribito II: Guardian of the Darkness
6586951,Absolutely Normal Chaos
6158099,Prospero Lost
6033964,The 10000 Year Explosion: How Civilization Accelerated Human Evolution
1450851,Shadow of Power
19499420,The Greater Trumps
923935,Christmas Jars
42201431,The Unhoneymooners
51660,Food of the Gods: The Search for the Original Tree of Knowledge
497396,The Fox and the Hound
55297741,CEO-Stories: Children Employed by Owners
1337973,The Diving Pool: Three Novellas
1661275,The Cream of the Jest
48862,Brighton Rock
150241,"His Toy, His Dream, His Rest"
59687517,Son of Mercia
816870,Johnny Tremain
19400,The Decline and Fall of the Roman Empire
3950967,The Tales of Beedle the Bard
781787,Out of Africa
2299350,Where You Came From
17699853,Chain of Gold
815234,The Napping House
305510,Cymbeline
19181419,A Bird Without Wings
2535,The Stone Raft
6512154,Zeitoun
123271879,Addicted to Time
9915,Less Than Zero
33246331,The Illustrated Vivian Stanshall: A Fairytale of Grimm Art
32827,From the Earth to the Moon
5266667,A Kiss in Time
667234,The Cat in the Hat Comes Back
48132,My Family and Other Animals
46677,"Alexander and the Terrible, Horrible, No Good, Very Bad Day"
227593,Three Junes
148584,Elephants Can Remember
98645,Edwin Mullhouse: The Life and Death of an American Writer 1943-1954 by Jeffrey Cartwright
18300212,The Trigger: Hunting the Assassin Who Brought the World to War
3839507,No Survivors
386234,Just for You
32822135,Archer's Voice
71728,Jonathan Livingston Seagull
6423,High Five
17971958,The divine and the decay
89724,We Have Always Lived in the Castle
2305862,Havemercy
241823,Women Who Run With the Wolves
1008231,H.I.V.E. Higher Institute of Villainous Education
40961608,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl
868,"Fullmetal Alchemist, Vol. 3"
8682,Jitterbug Perfume
164718,Slawter
472800,Don't Move
32504,Blood Work
56251143,Once Upon a Broken Heart
2083991,The Rise of Scourge
169524,Twenty Thousand Streets Under the Sky
25111004,November 9
56405,Love and Respect: The Love She Most Desires; The Respect He Desperately Needs
10814,Here Is New York
6404621,American on Purpose: The Improbable Adventures of an Unlikely Patriot
56842,Fatherland
33457,Practical Demonkeeping
130119,An Enquiry Concerning Human Understanding
19068,The Nicomachean Ethics
61970,Crystal Line
441740,Hungry Hill
215492,Lord Edgware Dies
2174719,"Shaman Warrior, Vol. 6"
55710822,Better than the Movies
48467,Wise Blood
1241629,Peace Shall Destroy Many
50836219,"Layman's Handbook, A journey to SELF"
10333483,Give Me Tomorrow: The Korean War's Greatest Untold Story
1422252,"Vampire, Interrupted"
20910157,Yes Please
252657,The Devil in Love
61539,The Structure of Scientific Revolutions
59414094,How to Sell a Haunted House
141358,Don Quixote
17448960,Falling into You
6012364,Murder in Los Lobos: A Bella Kowalski Mystery on California's Central Coast
518848,Sabriel
1257271,The Mage's Daughter
525304,Star Maker
38230320,Hometown Girl at Heart
17157681,"The Hobbit, Part One"
35247769,"Always and Forever, Lara Jean"
22522202,Until Friday Night
7108725,Start with Why: How Great Leaders Inspire Everyone to Take Action
1364772,Holding the Man
2504751,Inherit the Stars
43708884,"The Boy, the Mole, the Fox and the Horse"
50020616,"Kim Ji-young, nacida en 1982"
421886,"Lisa, Bright and Dark"
226378,A Hero of Our Time
18892,The Forest House
3377988,Born to Read
7176578,Beatrice and Virgil
14461892,The Case of the Displaced Detective: At Speed
246035,An Enemy of the People
1649189,The Art and Science of Learning Languages
156380,The True History of the Elephant Man: The Definitive Account of the Tragic and Extraordinary Life of Joseph Carey Merrick
24611623,In Order to Live: A North Korean Girl's Journey to Freedom
70581,Territory
6710476,Forgive My Fins
781110,Fever 1793
3764,From Russia With Love
195395465,Enemies Among Us
143045,The Knights of King Midas
17143,Go Tell It on the Mountain
928645,The United Methodist Hymnal
662597,Cut
77505,Green Mars
17838528,The Unexpected Everything
38357895,Convenience Store Woman
53064,Death in Venice and Other Tales
5946,In the Skin of a Lion
116114,From Here to Eternity
6340016,Lit
41085077,"Our Dreams at Dusk: Shimanami Tasogare, Vol. 1"
42898,Lover Revealed
3475268,"White Witch, Black Curse"
71774,The Furies
238722,The Yosemite
46438,The Last Templar
2794,The Crying of Lot 49
25296,The Dark Mirror
133033,Tales Too Ticklish to Tell: Bloom County
40940205,Tribe: On Homecoming and Belonging
485894,The Metamorphosis
760205,There's a Nightmare in My Closet
30735,The Complete Essays
32234,White Oleander
22552026,Long Way Down
8540357,The Enemy
35458,Star Wars: Revenge of the Sith
243705,The Collector
592657,Deliverance
10790277,Rise of Empire
3189884,The Essential Dykes To Watch Out For
19530,Les Mandarins: Tome 1
4860911,The Private Abuse of the Public Interest: Market Myths and Policy Muddles
770672,Le Hussard sur le toit de Jean Giono (Lire aujourd'hui)
312050,Icefire
137996,The Cold One
18801,The Captive / The Fugitive
305234,Wicked Lovely
894056,What Was Lost
52122096,Manacled
179609,Imperialism: The Highest Stage of Capitalism
18402,The Dante Club
17660,The Tommyknockers
19412,They Cage the Animals at Night: The True Story of an Abandoned Child's Struggle for Emotional Survival
2245961,Tell No One / Gone For Good
1206385,It's Good to Be the King...Sometimes
1443350,Liebelei / Reigen
117047,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design
83017,The Tartar Steppe
53111,Duino Elegies
7619,The Time Quartet Box Set
2051840,The Coffin Club
10032672,The Language of Flowers
299233,Killing Rage
6617963,The Museum of Innocence
38720939,A Very Large Expanse of Sea
101921,A Place of Greater Safety
9595,"Slapstick, or Lonesome No More!"
78950,Little Men
43449920,Heartstopper: Volume Three
11564,The Girl Who Loved Tom Gordon
16158596,Lexicon
7770,"One Fish, Two Fish, Red Fish, Blue Fish"
53450790,The Perfect Marriage
1132279,Biedermann und die Brandstifter
3688884,The Invention of Air
160251,Ordinary People
16181775,The Rosie Project
18143067,The Dark Eidolon and Other Fantasies
8214792,Kestrel's Midnight Song
23884,The General in His Labyrinth
63035432,The Chalice of the Gods
51654,DMT: The Spirit Molecule
80081,The Golden Ass
315578,Auschwitz: A Doctor's Eyewitness Account
122757692,Girl on Trial
89322,Remembering Laughter
6702002,Vigilante
19063,The Book Thief
32326398,Sometimes I Lie
77103,The Glass Palace
1440966,The Forbidden Zone
40940121,Bridge to Terabithia
2319981,The Last Leopard
49631287,The Mountains Sing
91289,The Hummingbird's Daughter
35819,Lair of the White Worm
359,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time
22232035,All I Know Now: Wonderings and Reflections on Growing Up Gracefully
1276938,Dreamers of the Day
187065,New Spring
29920,Rise to Rebellion
1865735,The Sisters Club
13119818,What the Heart Wants
22571272,Fire & Flood
60177,Ozma of Oz
12401556,The Age of Miracles
337058,Jacob Have I Loved
25191,A Personal Matter
22026,The Sicilian
11010899,Cirkeln
38819868,"My Sister, the Serial Killer"
7847230,Flying Fury: Five Years in the Royal Flying Corps
4808763,The Last Question
3103,Maurice
